"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-08-31,"Attica","IN",,"Fountain County",6963,942,0.00533617929562433,0.0216919739696312,0.0815154994259472,2058
2019-08-31,"Magnolia","MS","McComb","Pike County",6964,717,-0.0137551581843191,-0.0465425531914894,-0.111524163568773,1511
2019-08-31,"Laingsburg","MI","Owosso","Shiawassee County",6965,840,0.00238663484486874,-0.0333716915995397,-0.23006416131989,3325
2019-08-31,"Ridley Park","PA","Philadelphia-Camden-Wilmington","Delaware County",6966,1259,0.0112449799196787,0.0186084142394822,0.00559105431309904,2256
2019-08-31,"Fair Plain","MI","Niles-Benton Harbor","Berrien County",6967,1196,0.0222222222222222,0.0292598967297762,0.0584070796460177,3478
2019-08-31,"Bristol","WI","Madison","Dane County",6968,1346,0.00522778192681105,0.0220197418375095,0.0401854714064915,1523
2019-08-31,"Oak Ridge","NC","Greensboro-High Point","Guilford County",6969,1237,-0.00562700964630225,-0.0174741858617951,-0.0447876447876448,2784
2019-08-31,"Bogue Chitto","MS","Brookhaven","Lincoln County",6970,835,-0.0176470588235294,-0.06494960806271,-0.145342886386899,1517
2019-08-31,"Stickney","IL","Chicago-Naperville-Elgin","Cook County",6971,1533,0.010547132498352,0.0288590604026846,0.0351114112086428,2087
2019-08-31,"Arcadia","NY","Rochester","Wayne County",6972,936,-0.0260145681581686,-0.0912621359223301,-0.162041181736795,1334
2019-08-31,"Flora","IL",,"Clay County",6973,971,-0.00102880658436214,0.00206398348813209,-0.0591085271317829,2586
2019-08-31,"Cowpens","SC","Spartanburg","Spartanburg County",6974,872,-0.0022883295194508,-0.00570125427594071,0.00345224395857307,2304
2019-08-31,"Crewe","VA",,"Nottoway County",6975,991,-0.0109780439121757,-0.0312805474095797,-0.0570884871550904,1736
2019-08-31,"Calumet","MI","Houghton","Houghton County",6976,908,0.0022075055187638,0.00442477876106195,0.0341685649202733,3521
2019-08-31,"Walden","NY","New York-Newark-Jersey City","Orange County",6977,1483,0.003382949932341,0.00747282608695652,0.003382949932341,1989
2019-08-31,"La Habra Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",6978,2848,0.00175870559268378,0.00778485491861288,-0.0196213425129088,1963
2019-08-31,"Castle Hayne","NC","Wilmington","New Hanover County",6979,1322,0.00227445034116755,0.00762195121951219,0.0609951845906902,3597
2019-08-31,"Evergreen","AL",,"Conecuh County",6980,825,0.00979192166462668,0.0261194029850746,0.0273972602739726,1858
2019-08-31,"Clinton","AR",,"Van Buren County",6981,768,-0.0103092783505155,-0.0191570881226054,-0.0634146341463415,2412
2019-08-31,"Coxs Creek","KY","Bardstown","Nelson County",6982,1089,0.0102040816326531,0.0371428571428571,-0.0117967332123412,1981
2019-08-31,"Austin","IN","Louisville/Jefferson County","Scott County",6983,845,0.00356294536817102,0.014405762304922,0.0523038605230386,2233
2019-08-31,"Vass","NC","Pinehurst-Southern Pines","Moore County",6984,1193,0.00420875420875421,0.0355902777777778,0.064228367528992,1818
2019-08-31,"Nine Mile Falls","WA","Spokane-Spokane Valley","Stevens County",6985,1387,0.00653120464441219,0.0176082171680117,0,3789
2019-08-31,"Sparta","NC",,"Alleghany County",6986,1122,0.0099009900990099,0.0303030303030303,0.0925024342745862,2272
2019-08-31,"East Coventry","PA","Philadelphia-Camden-Wilmington","Chester County",6987,1746,0.00576036866359447,0.0228471001757469,0.0288744843842074,2008
2019-08-31,"Greenwood","MO","Kansas City","Jackson County",6988,1056,0.00475737392959087,0.0114942528735632,-0.0785340314136126,2394
2019-08-31,"Port Deposit","MD","Philadelphia-Camden-Wilmington","Cecil County",6989,1320,0,-0.0075187969924812,-0.0272660280029477,2933
2019-08-31,"New Waverly","TX","Huntsville","Walker County",6990,1264,-0.00315457413249211,0.0210016155088853,0.0420445177246496,1025
2019-08-31,"Marvin","NC","Charlotte-Concord-Gastonia","Union County",6991,2853,0.0185647982863263,0.0269978401727862,0.0310805926996747,1423
2019-08-31,"Baldwin","WI","Minneapolis-St. Paul-Bloomington","Saint Croix County",6992,1102,0.0289449112978525,0.00272975432211101,0.0184842883548983,2292
2019-08-31,"Wayne","NE",,"Wayne County",6993,972,0.00102986611740474,0.00102986611740474,-0.028,1995
2019-08-31,"Rice","MN","St. Cloud","Benton County",6994,1115,0.0145586897179254,0.0210622710622711,-0.0295909486510009,2578
2019-08-31,"Rockland","ME",,"Knox County",6995,1296,-0.00307692307692308,0.0261282660332542,0.0485436893203883,2579
2019-08-31,"Fulshear","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",6996,2300,-0.0175138829560017,-0.00389779125162408,-0.03035413153457,3410
2019-08-31,"Mechanicstown","NY","New York-Newark-Jersey City","Orange County",6997,1671,0.0023995200959808,0.00966767371601208,0.0232700551132884,1794
2019-08-31,"Dalton","OH","Wooster","Wayne County",6998,836,0.028290282902829,0.0372208436724566,-0.0971922246220302,1747
2019-08-31,"Brier","WA","Seattle-Tacoma-Bellevue","Snohomish County",6999,2256,0.00669344042838019,0.0231292517006803,0.00714285714285714,2309
2019-08-31,"Wanaque","NJ","New York-Newark-Jersey City","Passaic County",7000,1766,-0.0117515388919978,-0.0172509738452977,-0.00113122171945701,2594
2019-08-31,"Columbiaville","MI","Detroit-Warren-Dearborn","Lapeer County",7001,850,0.00591715976331361,0.0107015457788347,-0.109014675052411,3110
2019-08-31,"Stockton","MO",,"Cedar County",7002,795,-0.00125628140703518,0.00125944584382872,0.0324675324675325,676
2019-08-31,"Exeter","RI","Providence-Warwick","Washington County",7003,1571,-0.00127145581691036,0.0109395109395109,-0.00253968253968254,2169
2019-08-31,"Bloomingdale","NJ","New York-Newark-Jersey City","Passaic County",7004,1686,0.00958083832335329,0.0017825311942959,0.00837320574162679,2547
2019-08-31,"Albertville","MN","Minneapolis-St. Paul-Bloomington","Wright County",7005,1664,0.00422450211225106,0.0335403726708075,0.106382978723404,2400
2019-08-31,"Blanco","TX",,"Blanco County",7006,1386,0.00216919739696312,0.0065359477124183,-0.000720980533525595,1202
2019-08-31,"Raisin","MI","Adrian","Lenawee County",7007,982,0.00204081632653061,0.0304302203567681,-0.072710103871577,3020
2019-08-31,"Eubank","KY","Somerset","Pulaski County",7008,759,-0.0142857142857143,0.0106524633821571,-0.103896103896104,1515
2019-08-31,"Youngstown","FL","Panama City","Bay County",7009,1499,0.0288263555250515,0.0745519713261649,0.253344481605351,1111
2019-08-31,"Hamilton","NY","Syracuse","Madison County",7010,1380,-0.0198863636363636,0.0298507462686567,-0.226457399103139,1104
2019-08-31,"New Castle","CO","Glenwood Springs","Garfield County",7011,1722,0.0219584569732938,0.0392275196137598,0.0189349112426036,2458
2019-08-31,"Jarrettsville","MD","Baltimore-Columbia-Towson","Harford County",7012,1870,0.00160685591858597,0.000535045478865704,0.0406232609905398,2830
2019-08-31,"Spring Valley","IL","Ottawa-Peru","Bureau County",7013,1027,0,0.0188492063492063,-0.0569329660238751,2155
2019-08-31,"Feasterville Trevose","PA","Philadelphia-Camden-Wilmington","Bucks County",7014,1551,-0.00957854406130268,0.00258564964447317,-0.0318352059925094,1949
2019-08-31,"Collegedale","TN","Chattanooga","Hamilton County",7015,1261,0.0047808764940239,-0.00237341772151899,0.00158856235107228,2197
2019-08-31,"Etowah","TN","Athens","McMinn County",7016,827,0.0110024449877751,-0.0224586288416076,-0.0932017543859649,2927
2019-08-31,"Allendale","NJ","New York-Newark-Jersey City","Bergen County",7017,2065,0.00437743190661479,-0.000967585873246251,-0.0723270440251572,2353
2019-08-31,"Clairton","PA","Pittsburgh","Allegheny County",7018,779,0.0038659793814433,0.0223097112860892,0.0196335078534031,3556
2019-08-31,"Garden Home-Whitford","OR","Portland-Vancouver-Hillsboro","Washington County",7019,1789,0.0217018846373501,0.0329099307159353,-0.0319264069264069,2494
2019-08-31,"Ignacio","CO","Durango","La Plata County",7020,1579,0.00126823081800888,-0.00441361916771753,-0.0516516516516516,1287
2019-08-31,"Peotone","IL","Chicago-Naperville-Elgin","Will County",7021,1309,0,-0.0105820105820106,-0.0801124385101897,1962
2019-08-31,"Liberty","NY",,"Sullivan County",7022,1293,0.0109460516028147,0.0335731414868106,0.0270055599682288,2211
2019-08-31,"Jackson","PA","East Stroudsburg","Monroe County",7023,1387,0.00434467776973208,0.0191036002939015,0.0693909020817271,3242
2019-08-31,"Clay","PA","Lancaster","Lancaster County",7024,1114,0.00179856115107914,0.00723327305605787,0.000898472596585804,1768
2019-08-31,"Van Buren","NY","Syracuse","Onondaga County",7025,1259,0.00800640512409928,0.0128720836685438,-0.0425855513307985,1775
2019-08-31,"Dalton","MA","Pittsfield","Berkshire County",7026,1143,0.00263157894736842,-0.00435540069686411,0.0251121076233184,2353
2019-08-31,"Groveland","MA","Boston-Cambridge-Newton","Essex County",7027,1876,0.0102315562735595,0.0285087719298246,0.0290729566648382,2236
2019-08-31,"Granby","NY","Syracuse","Oswego County",7028,1073,0.0189933523266857,0.106185567010309,0.000932835820895522,1630
2019-08-31,"Palmyra","MO","Hannibal","Marion County",7029,865,0.00231749710312862,-0.00574712643678161,-0.0567066521264995,338
2019-08-31,"East Rochester","NY","Rochester","Monroe County",7030,1084,0.0236071765816808,0.0493707647628267,0.0711462450592885,2348
2019-08-31,"North Syracuse","NY","Syracuse","Onondaga County",7031,1110,0.0164835164835165,0.0471698113207547,0.0601719197707736,2362
2019-08-31,"Springfield","PA","Philadelphia-Camden-Wilmington","Montgomery County",7032,1845,0.00654664484451719,0.00874794969928923,0.0284280936454849,1966
2019-08-31,"Elkhorn","WI","Whitewater-Elkhorn","Walworth County",7033,1249,0.00725806451612903,0.0129764801297648,0.0408333333333333,2999
2019-08-31,"Uwchlan","PA","Philadelphia-Camden-Wilmington","Chester County",7034,2010,-0.00198609731876862,0.0151515151515152,0.00903614457831325,2629
2019-08-31,"Mt Hope","NY","New York-Newark-Jersey City","Orange County",7035,1667,0.014607425441266,0.041875,0.0658567774936061,1417
2019-08-31,"North Union","PA","Pittsburgh","Fayette County",7036,758,-0.00394218134034166,-0.00394218134034166,-0.0665024630541872,2205
2019-08-31,"Clearwater","KS","Wichita","Sedgwick County",7037,911,-0.00328227571115974,0.00997782705099778,-0.00545851528384279,1531
2019-08-31,"Clifton Heights","PA","Philadelphia-Camden-Wilmington","Delaware County",7038,1179,0.00340425531914894,0.00255102040816327,0.0172562553925798,2286
2019-08-31,"Johnsonville","SC","Florence","Florence County",7039,1112,-0.0330434782608696,-0.00536672629695885,0.137014314928425,1568
2019-08-31,"Brockport","NY","Rochester","Monroe County",7040,1138,0.0233812949640288,0.0252252252252252,0.0440366972477064,1442
2019-08-31,"Newton","MS",,"Newton County",7041,868,-0.0034443168771527,0.00346820809248555,0.0199764982373678,854
2019-08-31,"Stonybrook-Wilshire","PA","York-Hanover","York County",7042,1267,0.00316706254948535,0.00875796178343949,0.0701013513513514,2171
2019-08-31,"Byram","NJ","New York-Newark-Jersey City","Sussex County",7043,1714,-0.0138089758342923,-0.0354530106921778,-0.0597915523861766,2835
2019-08-31,"Normandy Park","WA","Seattle-Tacoma-Bellevue","King County",7044,2297,0.00481189851268591,0.00789820096533567,0.0145759717314488,2352
2019-08-31,"Cle Elum","WA","Ellensburg","Kittitas County",7045,1522,0.00661375661375661,0.0367847411444142,0.0297699594046008,5222
2019-08-31,"Blackstone","VA",,"Nottoway County",7046,1031,-0.00482625482625483,-0.0291902071563089,-0.0409302325581395,2069
2019-08-31,"Plymouth","NH","Claremont-Lebanon","Grafton County",7047,1765,0.0056980056980057,0.0619735258724428,0.246468926553672,1618
2019-08-31,"Villa Ridge","MO","St. Louis","Franklin County",7048,837,0.00965018094089264,-0.0106382978723404,-0.0862445414847162,3571
2019-08-31,"Woodstock","NY","Kingston","Ulster County",7049,1876,0.0048205677557579,0.0393351800554017,0.0151515151515152,2553
2019-08-31,"Everman","TX","Dallas-Fort Worth-Arlington","Tarrant County",7050,1151,0.00699912510936133,0.00174064403829417,-0.055008210180624,1840
2019-08-31,"Grandview Heights","OH","Columbus","Franklin County",7051,1639,-0.00606428138265616,-0.00726832222895215,0.045280612244898,2607
2019-08-31,"Moraine","OH","Dayton","Montgomery County",7052,794,0.0114649681528662,0.0127551020408163,0.00761421319796954,1946
2019-08-31,"Chisago City","MN","Minneapolis-St. Paul-Bloomington","Chisago County",7053,1421,-0.00280701754385965,-0.0240384615384615,-0.0450268817204301,2550
2019-08-31,"Aumsville","OR","Salem","Marion County",7054,1309,0.00460475825019187,0.0155159038013964,0.02827965435978,1868
2019-08-31,"Ellsworth","WI","Minneapolis-St. Paul-Bloomington","Pierce County",7055,992,-0.0119521912350598,-0.0139165009940358,0.0112130479102956,1923
2019-08-31,"Boyce","LA","Alexandria","Rapides Parish",7056,1011,0.00999000999000999,0.0253549695740365,,1602
2019-08-31,"Fairfield","ME",,"Somerset County",7057,1121,0.00178731009830206,-0.00884173297966401,-0.0727874276261373,3467
2019-08-31,"Lantana","TX","Dallas-Fort Worth-Arlington","Denton County",7058,2737,0.00477239353891336,0.0308851224105461,0.00146359312111233,3152
2019-08-31,"Atkinson","NH","Boston-Cambridge-Newton","Rockingham County",7059,2154,0.000929368029739777,0.0179584120982987,0.0223065970574276,3651
2019-08-31,"Lower Providence","PA","Philadelphia-Camden-Wilmington","Montgomery County",7060,1624,0.00995024875621891,0.0271979759645794,0.0884718498659517,1607
2019-08-31,"Sedro-Woolley","WA","Mount Vernon-Anacortes","Skagit County",7061,1586,0.0127713920817369,0.0406824146981627,0.0615796519410977,3546
2019-08-31,"Delhi","LA",,"Richland Parish",7062,1105,-0.00896860986547085,0,-0.0036068530207394,1211
2019-08-31,"Mount Vernon","KY","Richmond-Berea","Rockcastle County",7063,783,-0.0101137800252845,-0.02125,-0.043956043956044,1509
2019-08-31,"Belfast","ME",,"Waldo County",7064,1311,0.0053680981595092,0.0266249021143305,0.0250195465207193,3117
2019-08-31,"East Lake-Orient Park","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",7065,1205,0.00416666666666667,0.0100586756077117,0.0117548278757347,2067
2019-08-31,"Windham","CT","Worcester","Windham County",7066,1299,-0.00990853658536585,-0.0538965768390386,0.0879396984924623,1600
2019-08-31,"Colbert","GA","Athens-Clarke County","Madison County",7067,1214,0.00247729149463253,0.00998336106489185,0.0331914893617021,2014
2019-08-31,"Columbus","NC",,"Polk County",7068,1370,0.0185873605947955,0.0770440251572327,0.116544417277914,1790
2019-08-31,"Hope","AR","Hope","Hempstead County",7069,753,0.00266311584553928,0.00938337801608579,0.0148247978436658,2303
2019-08-31,"Oxford","PA","Gettysburg","Adams County",7070,1158,-0.0136286201022147,-0.0293378038558256,-0.0453421269579555,3585
2019-08-31,"Maryville","IL","St. Louis","Madison County",7071,960,0.00734522560335782,0.023454157782516,-0.0214067278287462,3090
2019-08-31,"Ely","NV",,"White Pine County",7072,1230,0.00819672131147541,0.0165289256198347,0.0344827586206897,1558
2019-08-31,"North Bend","OH","Cincinnati","Hamilton County",7073,1080,0.0131332082551595,0.0295519542421354,0.0650887573964497,2269
2019-08-31,"Canton","PA","Pittsburgh","Washington County",7074,883,-0.00225988700564972,0.00455062571103527,0.0161104718066743,2011
2019-08-31,"Malden","MO","Kennett","Dunklin County",7075,754,0,0.0107238605898123,0.04,3433
2019-08-31,"Rainier","OR","Portland-Vancouver-Hillsboro","Columbia County",7076,1456,-0.013550135501355,0.00137551581843191,0.0188943317004899,791
2019-08-31,"Clatskanie","OR","Portland-Vancouver-Hillsboro","Columbia County",7077,1361,-0.0215672178289001,-0.0215672178289001,0.0074019245003701,1111
2019-08-31,"Colby","KS",,"Thomas County",7078,816,-0.00366300366300366,-0.00122399020807834,0.0694626474442988,2247
2019-08-31,"Hodges","SC","Greenwood","Greenwood County",7079,855,0.00944510035419126,0.0401459854014599,0.0836501901140684,225
2019-08-31,"Big Sandy","TX","Longview","Upshur County",7080,1267,0.0275750202757502,0.122232063773251,-0.0711143695014663,742
2019-08-31,"Belle Haven","VA","Washington-Arlington-Alexandria","Fairfax County",7081,1922,0.00470465237846315,0.0217969165337586,0.0434310532030402,3212
2019-08-31,"Moundville","AL","Tuscaloosa","Hale County",7082,1093,0.00275229357798165,0.0214953271028037,0.107396149949341,1800
2019-08-31,"Baxter","TN","Cookeville","Putnam County",7083,936,0.0218340611353712,0.0576271186440678,0.04,2607
2019-08-31,"Lake","MI",,"Clare County",7084,823,-0.00121359223300971,-0.0036319612590799,-0.016726403823178,3099
2019-08-31,"Sophia","NC","Greensboro-High Point","Randolph County",7085,800,0.0050251256281407,0.038961038961039,0.0443864229765013,1850
2019-08-31,"Gainesboro","TN","Cookeville","Jackson County",7086,940,0.0118406889128095,0.0456062291434928,0.0867052023121387,3014
2019-08-31,"Hyde Park","UT","Logan","Cache County",7087,1199,0.00250836120401338,-0.00662800331400166,-0.0603448275862069,331
2019-08-31,"Winsted","CT","Torrington","Litchfield County",7088,1022,0.0108803165182987,0.022,0.0333670374115268,2445
2019-08-31,"Altoona","WI","Eau Claire","Eau Claire County",7089,1168,0.0428571428571429,0.0218722659667542,0.0522522522522523,2499
2019-08-31,"Tremonton","UT","Ogden-Clearfield","Box Elder County",7090,965,-0.0464426877470356,-0.125905797101449,-0.176621160409556,2380
2019-08-31,"Saint Charles","MI","Saginaw","Saginaw County",7091,783,0.0208604954367666,0.0426098535286285,-0.0175658720200753,2700
2019-08-31,"Concordia","KS",,"Cloud County",7092,739,0.00407608695652174,0.0123287671232877,0.0207182320441989,2440
2019-08-31,"Manorhaven","NY","New York-Newark-Jersey City","Nassau County",7093,2864,0.00632466619817287,0.0138053097345133,-0.015807560137457,1678
